epic,feature,story_id,story,scenario,code_unit,path,test,evidence,status,finding_ids,maturity,gap
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,wsLocationBatch.test.ts,driver-app/hooks/__tests__/wsLocationBatch.test.ts,driver-app/hooks/__tests__/wsLocationBatch.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,gpsHeartbeat.test.ts,driver-app/hooks/__tests__/gpsHeartbeat.test.ts,driver-app/hooks/__tests__/gpsHeartbeat.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,locationBatch.test.ts,driver-app/hooks/__tests__/locationBatch.test.ts,driver-app/hooks/__tests__/wsLocationBatch.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,useDirectionsProxyFlag.test.ts,driver-app/hooks/__tests__/useDirectionsProxyFlag.test.ts,driver-app/hooks/__tests__/useDirectionsProxyFlag.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,phase1IdleTrail.test.ts,driver-app/hooks/__tests__/phase1IdleTrail.test.ts,driver-app/hooks/__tests__/phase1IdleTrail.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,useToast.ts,driver-app/hooks/useToast.ts,driver-app/__tests__/hooks/useToast.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,useAnimatedValue.ts,driver-app/hooks/useAnimatedValue.ts,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Hook (unmapped),ORPHAN,-,happy,liveRouteShared.ts,driver-app/hooks/liveRouteShared.ts,driver-app/hooks/__tests__/liveRouteShared.test.ts,INFERRED,orphan,-,-,-
Ride Fulfillment,Hook (unmapped),ORPHAN,-,happy,demandHeatmapShared.ts,driver-app/hooks/demandHeatmapShared.ts,driver-app/__tests__/hooks/demandHeatmapShared.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,useDirectionsProxyFlag.ts,driver-app/hooks/useDirectionsProxyFlag.ts,driver-app/hooks/__tests__/useDirectionsProxyFlag.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Hook (unmapped),ORPHAN,-,happy,useVisibleHeatmapCells.ts,driver-app/hooks/useVisibleHeatmapCells.ts,driver-app/hooks/__tests__/useVisibleHeatmapCells.test.ts,INFERRED,orphan,-,-,-
Ride Booking & Matching,Offer matching,S-book-03,"As a driver, I receive ride offers matched to my location/vehicle/WAV status",happy,useRideOfferSound.ts,driver-app/hooks/useRideOfferSound.ts,NONE,INFERRED,mapped,-,-,-
Authentication & Authorization,Hook (unmapped),ORPHAN,-,happy,useAuth.ts,driver-app/hooks/useAuth.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,ai.ts,shared/types/ai.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,index.ts,shared/types/index.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,route.ts,shared/types/api/route.ts,shared/components/__tests__/RouteLine.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,pagination.ts,shared/types/api/pagination.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,money.ts,shared/types/api/money.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,user.ts,shared/types/api/user.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,ride.ts,shared/types/api/ride.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,wsEvents.ts,shared/types/api/wsEvents.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,errors.ts,shared/types/api/errors.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,expo-linear-gradient.d.ts,shared/types/expo-linear-gradient.d.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,safety.ts,shared/types/safety.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,driverAvailability.ts,shared/types/driverAvailability.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,ErrorBoundary.tsx,shared/components/ErrorBoundary.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,Card.tsx,shared/components/Card.tsx,shared/components/__tests__/Card.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,Input.tsx,shared/components/Input.tsx,shared/components/__tests__/Input.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,AppMap.web.tsx,shared/components/AppMap.web.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,RoutePins.tsx,shared/components/RoutePins.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,SafetyOverlay.tsx,shared/components/SafetyOverlay.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,Text.tsx,shared/components/Text.tsx,shared/components/__tests__/Text.test.tsx,INFERRED,mapped,-,-,-
"Safety, Trust & Fraud",SOS / emergency,S-safety-01,"As a rider/driver, I can trigger SOS and it notifies contacts + safety team",happy,SOSButton.tsx,shared/components/SOSButton.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,ErrorScreen.tsx,shared/components/ErrorScreen.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,Button.tsx,shared/components/Button.tsx,shared/components/__tests__/Button.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,AppMap.tsx,shared/components/AppMap.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,SupportScreen.tsx,shared/components/SupportScreen.tsx,shared/components/__tests__/SupportScreen.contact.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,ForceUpdateOverlay.tsx,shared/components/ForceUpdateOverlay.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,SafetySheet.tsx,shared/components/SafetySheet.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,SafetyShield.tsx,shared/components/SafetyShield.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,CarMarker.tsx,shared/components/CarMarker.tsx,shared/components/__tests__/CarMarkerParity.test.ts,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,AiAuroraBackground.tsx,shared/components/AiAuroraBackground.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,FormScreen.tsx,shared/components/FormScreen.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,RouteLine.tsx,shared/components/RouteLine.tsx,shared/components/__tests__/RouteLine.test.tsx,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,OfflineBanner.tsx,shared/components/OfflineBanner.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared UI components,S-shared-03,"As a developer, common UI (map markers, buttons, cards) is shared, not duplicated",happy,CustomAlert.tsx,shared/components/CustomAlert.tsx,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,legalDocs.ts,shared/config/legalDocs.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,index.ts,shared/config/index.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,spinr.config.ts,shared/config/spinr.config.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,firebaseConfig.ts,shared/config/firebaseConfig.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useCompletedRouteRefresh.ts,shared/hooks/useCompletedRouteRefresh.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useLogRocketPrivacyScreen.ts,shared/hooks/useLogRocketPrivacyScreen.ts,shared/hooks/__tests__/useLogRocketPrivacyScreen.test.ts,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useExitOnBackPress.ts,shared/hooks/useExitOnBackPress.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,usePlacesAutocomplete.ts,shared/hooks/usePlacesAutocomplete.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useHoldToConfirm.ts,shared/hooks/useHoldToConfirm.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useEmergencyContacts.ts,shared/hooks/useEmergencyContacts.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,useSafetyPanelConfig.ts,shared/hooks/useSafetyPanelConfig.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,index.ts,shared/hooks/queries/index.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,driverQueries.ts,shared/hooks/queries/driverQueries.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared hooks,S-shared-04,"As a developer, common data-fetching/query hooks are shared",happy,notificationQueries.ts,shared/hooks/queries/notificationQueries.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,routeMapStyle.ts,shared/constants/routeMapStyle.ts,shared/constants/__tests__/routeMapStyle.test.ts,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,sessionLock.ts,shared/auth/sessionLock.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,sessionMarker.ts,shared/auth/sessionMarker.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,index.ts,shared/cache/index.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,logRocketInstance.ts,shared/services/logRocketInstance.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,errorReporting.ts,shared/services/errorReporting.ts,NONE,INFERRED,orphan,OBS-006,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,firebase.ts,shared/services/firebase.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,posthogReplay.ts,shared/services/posthogReplay.ts,shared/services/__tests__/posthogReplay.test.ts,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,carImage.ts,shared/assets/carImage.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,upload.ts,shared/api/upload.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,cachedClient.ts,shared/api/cachedClient.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,client.ts,shared/api/client.ts,shared/api/__tests__/client.deadlineHeader.test.ts,INFERRED,mapped,INFO-005;MONEY-005;RELIABILITY-002,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,places.ts,shared/api/places.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,directions.ts,shared/api/directions.ts,shared/api/__tests__/directions.test.ts,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared API client,S-shared-01,"As a developer, rider/driver apps share one typed API client",happy,queryClient.ts,shared/api/queryClient.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,index.ts,shared/theme/index.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,ThemeContext.tsx,shared/theme/ThemeContext.tsx,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,index.ts,shared/validators/index.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,sentinelMessages.ts,shared/errors/sentinelMessages.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,errorPresentation.ts,shared/errors/errorPresentation.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared types,S-shared-05,"As a developer, API/domain types are shared across surfaces",happy,peer-deps.d.ts,shared/build-types/peer-deps.d.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared state/store,S-shared-02,"As a developer, cross-app state is centralized in a shared store",happy,vehicleTypeStore.ts,shared/store/vehicleTypeStore.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared state/store,S-shared-02,"As a developer, cross-app state is centralized in a shared store",happy,locationStore.ts,shared/store/locationStore.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared state/store,S-shared-02,"As a developer, cross-app state is centralized in a shared store",happy,authStore.ts,shared/store/authStore.ts,NONE,INFERRED,mapped,DRIFT-005,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,responsive.ts,shared/utils/responsive.ts,NONE,INFERRED,orphan,-,-,-
"Safety, Trust & Fraud",SOS / emergency,S-safety-01,"As a rider/driver, I can trigger SOS and it notifies contacts + safety team",happy,sosLocation.ts,shared/utils/sosLocation.ts,NONE,INFERRED,mapped,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,placesSession.ts,shared/utils/placesSession.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,navigationSteps.ts,shared/utils/navigationSteps.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,gpsSmoothing.ts,shared/utils/gpsSmoothing.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,otaVersion.ts,shared/utils/otaVersion.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,motion.ts,shared/utils/motion.ts,shared/utils/__tests__/motion.test.ts,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,appRating.ts,shared/utils/appRating.ts,NONE,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,routeSegments.ts,shared/utils/routeSegments.ts,shared/utils/__tests__/routeSegments.test.ts,INFERRED,orphan,-,-,-
Shared Frontend Foundation & Design System,Shared module (unmapped),ORPHAN,-,happy,fixFeed.ts,shared/utils/fixFeed.ts,NONE,INFERRED,orphan,-,-,-
